index,voted
0,0.7257409684911975
1,0.8345477444003815
2,0.45459471979811683
3,0.2701192868603808
4,0.7523261457771765
5,0.4847247803547794
6,0.8786254647221959
7,0.6131673651581366
8,0.3066097798289427
9,0.515050395865565
10,0.38390330689730995
11,0.7366043406198436
12,0.4530559945102759
13,0.5924565359546743
14,0.3669457351188687
15,0.9359375078657473
16,0.8177449691672486
17,0.3035284560002476
18,0.3848800434858548
19,0.45925291340326435
20,0.5344032342457794
21,0.46092042617224566
22,0.2597913031601669
23,0.33507154002909556
24,0.7317048412462485
25,0.2700673304842358
26,0.938479098414164
27,0.4161931031334571
28,0.44355940263782884
29,0.35081197789066115
30,0.5121887872001628
31,0.7249324997573173
32,0.29950858203048125
33,0.5468808827912081
34,0.5439016679688032
35,0.24396323390644445
36,0.40569861343866065
37,0.5064713077904722
38,0.41307160666593473
39,0.37567333038529654
40,0.4678742681292474
41,0.9257248873255647
42,0.8018490290770969
43,0.6607163087630592
44,0.9364468253347796
45,0.3103082810556939
46,0.7196707810516579
47,0.9399202887272015
48,0.39685918388170166
49,0.8376448121925418
50,0.28567291695325664
51,0.8685579571108949
52,0.5028829020844888
53,0.841722818646041
54,0.9609054322266215
55,0.539924244287794
56,0.5905051435181544
57,0.6326905118021654
58,0.8172613075835636
59,0.33061458442567093
60,0.8833683982749414
61,0.5322702228029431
62,0.5387499061207404
63,0.5539506903016247
64,0.36138972131547237
65,0.7271396957714459
66,0.36475805976965187
67,0.2554900531472162
68,0.43943726806227995
69,0.5371456528804204
70,0.30272223266714
71,0.5130187329426529
72,0.3338820847568251
73,0.7746921358463994
74,0.841949630096663
75,0.627311953738642
76,0.6570681541752305
77,0.2781739508759742
78,0.5612925769236393
79,0.38453304036437114
80,0.9425892554283902
81,0.4019561691189087
82,0.4689077459724811
83,0.40231707691046176
84,0.775980779224203
85,0.46174350435597183
86,0.8082829095112926
87,0.3890202842062378
88,0.34801158449059494
89,0.7265063667980028
90,0.968980920781337
91,0.3987343028697827
92,0.31951389738270414
93,0.36885374018259015
94,0.609078725795653
95,0.8627432642672753
96,0.4902964731786568
97,0.856327860990033
98,0.5543270019441772
99,0.5608014554531889
100,0.2700719931550862
101,0.40505998921699077
102,0.7827743400591162
103,0.29309896891164006
104,0.2704951287544201
105,0.4065046314772276
106,0.4090822087096612
107,0.5203900120446135
108,0.7720908732045202
109,0.31564986352492114
110,0.6211970896321831
111,0.30988868051914115
112,0.7855489927520664
113,0.8197005265607179
114,0.8700359119469572
115,0.9479798806612999
116,0.4684172493018761
117,0.3290402744775802
118,0.3364999126530382
119,0.36835848611041233
120,0.3837383466971702
121,0.7239026863979388
122,0.9546402166415638
123,0.30383593839408446
124,0.40608595894741145
125,0.5318392570699553
126,0.9369957756108113
127,0.8048197088719724
128,0.9254378279725596
129,0.47271594800734323
130,0.39019903223657765
131,0.3871668268554152
132,0.3097192856450155
133,0.7856815389886109
134,0.9478530476222019
135,0.8875311821531827
136,0.28691556511888844
137,0.8036018941603215
138,0.34312628228758507
139,0.9524086933017372
140,0.48779730824347595
141,0.8231321007122023
142,0.2698686560262028
143,0.37606744160994227
144,0.48516494157237694
145,0.37686470150345003
146,0.7262334361000397
147,0.3442285498582663
148,0.45865997711063683
149,0.5502586695477508
150,0.3871808736554408
151,0.41879126857268817
152,0.722841475497091
153,0.5171219266303339
154,0.635544802569346
155,0.45661262137330877
156,0.8516392108044912
157,0.4847447343649461
158,0.9611571392098485
159,0.45654820489390113
160,0.815848495512753
161,0.42273518791425496
162,0.3625526373270273
163,0.4792537900080951
164,0.6207271501506075
165,0.5111227823021213
166,0.4619867237524227
167,0.8377529842261621
168,0.4663234387931942
169,0.948913068528355
170,0.9564511426685831
171,0.4466160451421546
172,0.32427785057387687
173,0.7584361243967154
174,0.7887465258300795
175,0.7686844867310366
176,0.8173732204306589
177,0.41756585721312706
178,0.2594251421265144
179,0.9247506269281427
180,0.9173196090959957
181,0.5001024459524909
182,0.8687547036912577
183,0.38759350080389726
184,0.29358049247571083
185,0.40344125403237485
186,0.5732056235320305
187,0.7353456783621345
188,0.7583912948397685
189,0.601003711634343
190,0.6176903238296452
191,0.6466256621827805
192,0.7624746312301643
193,0.34504924253523034
194,0.4805265565736297
195,0.33724016152886255
196,0.35090571589714453
197,0.25411992933049293
198,0.34468108707657263
199,0.5078159574996711
200,0.415239106714502
201,0.5089654987079798
202,0.35199569193792263
203,0.2782020221032255
204,0.9259987262537113
205,0.32650136985963596
206,0.3666577785938275
207,0.31734951190094335
208,0.2799481565717687
209,0.817490140977921
210,0.8979047776061098
211,0.4887201186969196
212,0.34586259763058463
213,0.9138376930996278
214,0.3547310778746106
215,0.44254017456454964
216,0.7750287716990809
217,0.37135958013497644
218,0.3097927039714816
219,0.2932448173032918
220,0.4269304985420778
221,0.38880325582585606
222,0.8686207335655153
223,0.32706325412437
224,0.5046120620800366
225,0.3483339557425233
226,0.45964212395438203
227,0.97011720107212
228,0.49140397188523605
229,0.41214423537819805
230,0.35934840262300555
231,0.38814624214715776
232,0.38474412232714367
233,0.7716632131607627
234,0.955381767304071
235,0.7569116830782255
236,0.9537208938627678
237,0.8404417567750125
238,0.8098223881223569
239,0.44857166827810113
240,0.664637108158594
241,0.5167234612128822
242,0.3128635890111214
243,0.6969504408087993
244,0.4303578313362583
245,0.3648771187684765
246,0.3189008077726276
247,0.5985825677333875
248,0.35664355646942153
