index,voted
0,0.7574828761795638
1,0.8513954073179235
2,0.5121756715949863
3,0.1918586328665346
4,0.6658925378864125
5,0.3669813547759862
6,0.9013397064200606
7,0.7388203384531435
8,0.266646814357435
9,0.5427246438512128
10,0.3825966123416845
11,0.7073584910860763
12,0.48598472952148997
13,0.6262799596063581
14,0.41826437559016477
15,0.9790830262118249
16,0.8807862674045682
17,0.2689974480951148
18,0.4224822507906377
19,0.4786640293395007
20,0.5367161518957353
21,0.4889244462534784
22,0.22941990954960767
23,0.26132988666069035
24,0.7497951369474418
25,0.10418726325473465
26,0.9806810166959024
27,0.46082629323783253
28,0.4229041262831663
29,0.31196857476076484
30,0.4644527445691474
31,0.8185277162754647
32,0.37458822425059574
33,0.5481148094972613
34,0.5399061018771826
35,0.17555656367638672
36,0.3979311664469434
37,0.5103881322632382
38,0.48196049050149636
39,0.33540090034206704
40,0.43910787441599
41,0.9556627110354683
42,0.9175502881956441
43,0.7826099362752974
44,0.9792992760952037
45,0.3361668891286372
46,0.7441057468144571
47,0.9789290759601194
48,0.2510156754297308
49,0.8892072141758202
50,0.22999689920084374
51,0.951685420818354
52,0.5690072344231184
53,0.8925357758527028
54,0.98653777340314
55,0.4448193441712899
56,0.735070627079447
57,0.7463354644411865
58,0.8560764559329722
59,0.31136208222037576
60,0.9540516607789004
61,0.5928697166376424
62,0.6948381081294766
63,0.5034700094047342
64,0.3744879366689756
65,0.7218148886161087
66,0.4725418305899631
67,0.14494813437499715
68,0.4665327661344935
69,0.5603348853105055
70,0.3281040497112331
71,0.44661418645277207
72,0.30748862474020744
73,0.7649931447043161
74,0.8871459690007122
75,0.4719828200024677
76,0.705083195456715
77,0.2498696908282117
78,0.5322490088060099
79,0.4459696310630853
80,0.9793290581289061
81,0.5283230688727047
82,0.4649221946257951
83,0.2979828668794515
84,0.7809279425481982
85,0.49189049627158377
86,0.7988912974632626
87,0.3746772770996334
88,0.3326050758854341
89,0.7756292832693127
90,0.9903709340364459
91,0.3404637753637021
92,0.3276750084444045
93,0.354110707465641
94,0.6691405390603256
95,0.8769936676502733
96,0.6313218636618902
97,0.9199395716811913
98,0.43024060755413523
99,0.6260616795295564
100,0.18451735988430434
101,0.44921347226422687
102,0.8377146154563477
103,0.31535840049155545
104,0.1906749513964846
105,0.44292161689975895
106,0.46861617828933483
107,0.47701843129633437
108,0.7494716390992939
109,0.22118127013671954
110,0.7791686731804427
111,0.22698054376737092
112,0.8482609374519299
113,0.8459881710664473
114,0.9315152307023513
115,0.9854780049003995
116,0.6453169908591061
117,0.22852398211724573
118,0.28586159710972603
119,0.2537320773206778
120,0.27866504979590373
121,0.8303233330736881
122,0.9856956594407905
123,0.23779943127030806
124,0.4124851700008155
125,0.42956790816416307
126,0.9764140454430468
127,0.8906132525763999
128,0.9781534118214307
129,0.4402408799979388
130,0.2458885582960537
131,0.25020845321358154
132,0.30410396105319615
133,0.807195794414713
134,0.9848226930594358
135,0.9422998264811093
136,0.25369117481628933
137,0.7552667958889847
138,0.34414689342297206
139,0.9838530299561571
140,0.30291505330214236
141,0.8133715336161629
142,0.2625399693360966
143,0.44147889594489376
144,0.4477374211465857
145,0.3423825010838263
146,0.8652948001802268
147,0.3352688544422406
148,0.5018825688750531
149,0.5903249407425551
150,0.39190027788251297
151,0.5419814011915294
152,0.5554729963213823
153,0.44332836309980783
154,0.623719144804078
155,0.4210109015553185
156,0.9429221375240332
157,0.4714314235784703
158,0.9894629672555847
159,0.42086407786848173
160,0.859238653979095
161,0.4124644728978692
162,0.2995051666507105
163,0.552988463913963
164,0.6565127516521785
165,0.4437875228790668
166,0.4855344386612601
167,0.9367669054085876
168,0.5174378422749908
169,0.9844297144758951
170,0.9864750766870495
171,0.5457344143462535
172,0.18482133506342446
173,0.8219133490249885
174,0.8170370949401973
175,0.7679964747860966
176,0.8421906213061001
177,0.34605342418518636
178,0.1562555790121098
179,0.9777215994598003
180,0.9719797883211574
181,0.4609483227856234
182,0.9571325379072692
183,0.4497562006106847
184,0.27177182014446133
185,0.4687684539534349
186,0.6288822479134701
187,0.7068984585481624
188,0.7527110386357725
189,0.6943119548160022
190,0.5750697308998387
191,0.4428833516475147
192,0.7051789787956668
193,0.2624983069322433
194,0.5163616952463063
195,0.24426846076243613
196,0.3541069511086473
197,0.2276162175620842
198,0.3651296086849372
199,0.581197454851579
200,0.39294289001677607
201,0.45725243562204776
202,0.27247368450128817
203,0.21844036302209352
204,0.9788271327715227
205,0.2822272318511059
206,0.4024995322365256
207,0.27883328906639093
208,0.2976694483610143
209,0.8702670398353294
210,0.9722856305848927
