index,voted
0,0.5508522420035359
1,0.9386265854129413
2,0.46784248621758207
3,0.16231001439709364
4,0.6785951573536204
5,0.4213735374869119
6,0.8695512500586158
7,0.46384574713245275
8,0.2881861485575176
9,0.561475667871832
10,0.29942374102936664
11,0.819729554041591
12,0.39937107598734717
13,0.5447245852906999
14,0.34757860938515694
15,0.9664857892535041
16,0.7792192128165562
17,0.3197996403570892
18,0.4116580215675869
19,0.44329648819273526
20,0.4004170392482413
21,0.4320823478321454
22,0.20737550948610295
23,0.3111748422204628
24,0.6968111706898077
25,0.15523839262337982
26,0.966698119105909
27,0.42862062204271956
28,0.3706135093808563
29,0.2521637806786685
30,0.4876736467620545
31,0.7919027004608626
32,0.2208538101553676
33,0.5404481560387786
34,0.5559712102850016
35,0.1563719013526415
36,0.3310266307327311
37,0.4409093445738237
38,0.3267788967339261
39,0.3278486112595731
40,0.3914509017108177
41,0.9146194504704708
42,0.8630171998134601
43,0.59206765821194
44,0.9766664279451007
45,0.31514343850362087
46,0.6812403840083947
47,0.9754550857728724
48,0.439156840282894
49,0.9090661765587256
50,0.21549818110846553
51,0.9077845892812476
52,0.46012618223343643
53,0.8421851578730338
54,0.9891280387567356
55,0.5203386668500803
56,0.5464692860254139
57,0.6405690569040282
58,0.8065155568617691
59,0.2780270013719571
60,0.9008412234093763
61,0.4789187876892057
62,0.4763590477587346
63,0.474422178248992
64,0.30815456975876754
65,0.6906626117967463
66,0.33703353688478965
67,0.25642438069598117
68,0.4344391592963496
69,0.4734472736149068
70,0.23231185857731385
71,0.4340527661880538
72,0.24591676259743828
73,0.7197171291802471
74,0.8684807232297965
75,0.44002779744767906
76,0.7547772641774135
77,0.27102141921588374
78,0.4836313454810197
79,0.3522699160941426
80,0.979232275716215
81,0.3626791346498298
82,0.4151363682926501
83,0.3764370587641184
84,0.7508599404477472
85,0.4120998536075666
86,0.776256792912531
87,0.37688368103521264
88,0.3071743253075906
89,0.7238492724323519
90,0.9894592007352656
91,0.31891649196070104
92,0.28553988800425656
93,0.35592935989063956
94,0.5673680585387512
95,0.8508391705256735
96,0.5100593312483191
97,0.9312000002117906
98,0.4531525203448177
99,0.5363459660281398
100,0.2037178706652879
101,0.401159223183654
102,0.7530429082234013
103,0.3359490883148183
104,0.19500721806350946
105,0.3616352641158658
106,0.35348845550265034
107,0.40674351838555917
108,0.723761093836778
109,0.27583019664026637
110,0.6080843778258068
111,0.25480979697098766
112,0.8342782578776692
113,0.817892299132634
114,0.9246407504746761
115,0.9703223879396331
116,0.42982252743242233
117,0.275980576194228
118,0.24059186853453235
119,0.2940911326531943
120,0.3709161032514323
121,0.7956982658567439
122,0.9869170222094986
123,0.25419202499186866
124,0.31420898594438573
125,0.5314626877281787
126,0.9816736598814324
127,0.771927727950127
128,0.9816702432096727
129,0.5249673509261779
130,0.34706796466249545
131,0.25474690695892066
132,0.28212133050627713
133,0.8228912553779271
134,0.9879260257995026
135,0.8518333669006148
136,0.22792802546011393
137,0.702253866685784
138,0.2554977495343318
139,0.9830047475839777
140,0.45872528489713704
141,0.8063147843771761
142,0.20805127913835586
143,0.33222960624614783
144,0.43311484029327346
145,0.3409110296072999
146,0.779855418045532
147,0.2112131728023558
148,0.41818561475245525
149,0.42001138568783003
150,0.3197845779373492
151,0.41110844386771306
152,0.6643370918054187
153,0.4334831606743913
154,0.5510376923797404
155,0.442651978183971
156,0.837815773574618
157,0.4260850313434765
158,0.9879574874856516
159,0.423786684940507
160,0.8184323340743983
161,0.3861184281962722
162,0.3091205548962132
163,0.42205075167449646
164,0.6018058336373057
165,0.4742699130019746
166,0.3692488978305617
167,0.8989190596796545
168,0.4354681524619314
169,0.9829670029654531
170,0.9848749020321003
171,0.44052005941065736
172,0.22905774018878688
173,0.7685987712598714
174,0.7560325852598886
175,0.7085692738560735
176,0.8450256006752794
177,0.4103183116914177
178,0.17407210149512808
179,0.9811286049899697
180,0.9767801155194864
181,0.4918715668126932
182,0.9070583524599134
183,0.37311276192335663
184,0.2760613524167418
185,0.3524638131301077
186,0.5503156683973198
187,0.617166063012153
188,0.7117162811811633
189,0.5251700026038033
190,0.5838415088166056
191,0.6063649866572234
192,0.7627026453213985
193,0.2928058768435231
194,0.44108903398445165
195,0.3111461775559295
196,0.32222429914026374
197,0.15445274585652724
198,0.2530683258553711
199,0.5306784531672206
200,0.34945458950924957
201,0.4720892875140574
202,0.20189576609202137
203,0.2418461935232381
204,0.9806218948627582
205,0.22571421830005797
206,0.3163753295225325
207,0.2827742434937581
208,0.23318701831877878
209,0.8049972951726833
210,0.9810548960249001
211,0.42407103464337526
212,0.24854836538565733
213,0.9758115585722594
214,0.28714123494854066
215,0.4146234895328711
216,0.7546961558675571
217,0.3091876522448673
218,0.23271648821119842
219,0.2897338741681932
220,0.4050030537614674
221,0.3397558482955762
