index,voted
0,1.5047494173049927
1,1.9633827209472656
2,1.466835856437683
3,1.1412272453308105
4,1.6666449308395386
5,1.4143664836883545
6,1.8655791282653809
7,1.4170913696289062
8,1.2865774631500244
9,1.571006417274475
10,1.2784018516540527
11,1.8427042961120605
12,1.383480191230774
13,1.53025484085083
14,1.3388879299163818
15,1.9708869457244873
16,1.764859676361084
17,1.3264572620391846
18,1.4155323505401611
19,1.4378515481948853
20,1.3667470216751099
21,1.4227725267410278
22,1.196549415588379
23,1.310731291770935
24,1.686730980873108
25,1.1389721632003784
26,1.9705877304077148
27,1.428380012512207
28,1.353926181793213
29,1.2304149866104126
30,1.4851250648498535
31,1.8016256093978882
32,1.1955591440200806
33,1.5387474298477173
34,1.5592882633209229
35,1.1396045684814453
36,1.3129411935806274
37,1.424225091934204
38,1.3000390529632568
39,1.3189128637313843
40,1.3745025396347046
41,1.9095977544784546
42,1.8696316480636597
43,1.5657634735107422
44,1.9835073947906494
45,1.3144128322601318
46,1.6698001623153687
47,1.9814131259918213
48,1.4606695175170898
49,1.9230543375015259
50,1.2021301984786987
51,1.9113566875457764
52,1.4444776773452759
53,1.8384897708892822
54,1.9942612648010254
55,1.5225751399993896
56,1.5246179103851318
57,1.6340153217315674
58,1.8009179830551147
59,1.2663240432739258
60,1.899908185005188
61,1.461035966873169
62,1.4490547180175781
63,1.4583261013031006
64,1.2938634157180786
65,1.6819427013397217
66,1.3220186233520508
67,1.2649486064910889
68,1.4311574697494507
69,1.455783486366272
70,1.2128056287765503
71,1.419291615486145
72,1.225904941558838
73,1.7067008018493652
74,1.8717237710952759
75,1.4048564434051514
76,1.7756034135818481
77,1.2713561058044434
78,1.466394305229187
79,1.3395963907241821
80,1.9856375455856323
81,1.3433823585510254
82,1.4019924402236938
83,1.3777921199798584
84,1.7442086935043335
85,1.3974279165267944
86,1.7689546346664429
87,1.3749252557754517
88,1.2981204986572266
89,1.7195007801055908
90,1.9929745197296143
91,1.3033323287963867
92,1.276434302330017
93,1.3538039922714233
94,1.5524357557296753
95,1.8467943668365479
96,1.5044231414794922
97,1.945147156715393
98,1.437165379524231
99,1.52533757686615
100,1.193545937538147
101,1.3968725204467773
102,1.7414895296096802
103,1.3449921607971191
104,1.182121753692627
105,1.3476866483688354
106,1.3351249694824219
107,1.3815847635269165
108,1.7133750915527344
109,1.2729604244232178
110,1.5929583311080933
111,1.247258186340332
112,1.8417571783065796
113,1.815468668937683
114,1.9336810111999512
115,1.9730956554412842
116,1.4069063663482666
117,1.270254373550415
118,1.2204127311706543
119,1.2841212749481201
120,1.3755910396575928
121,1.8056656122207642
122,1.9926570653915405
123,1.2467337846755981
124,1.290759801864624
125,1.539038896560669
126,1.98988676071167
127,1.7572702169418335
128,1.9917746782302856
129,1.5404658317565918
130,1.3471084833145142
131,1.2319138050079346
132,1.275642991065979
133,1.8305801153182983
134,1.9951715469360352
135,1.8388012647628784
136,1.2156729698181152
137,1.6805419921875
138,1.2335140705108643
139,1.9882954359054565
140,1.4653234481811523
141,1.8028424978256226
142,1.1931465864181519
143,1.3163642883300781
144,1.4229093790054321
145,1.3345087766647339
146,1.7828313112258911
147,1.17863130569458
148,1.4048253297805786
149,1.3844445943832397
150,1.302581548690796
151,1.3999484777450562
152,1.6622636318206787
153,1.4181079864501953
154,1.5307978391647339
155,1.4418319463729858
156,1.8275136947631836
157,1.4124186038970947
158,1.9925346374511719
159,1.418272614479065
160,1.815824031829834
161,1.3777345418930054
162,1.3004910945892334
163,1.4022198915481567
164,1.5943915843963623
165,1.470106840133667
166,1.3442983627319336
167,1.9067845344543457
168,1.423920750617981
169,1.988816738128662
170,1.9897290468215942
171,1.4315621852874756
172,1.2157119512557983
173,1.76637864112854
174,1.745732307434082
175,1.6935920715332031
176,1.8500773906707764
177,1.413869857788086
178,1.1604715585708618
179,1.9912502765655518
180,1.9875457286834717
181,1.4927504062652588
182,1.9100059270858765
183,1.3648303747177124
184,1.2733172178268433
185,1.3348199129104614
186,1.5404174327850342
187,1.5897547006607056
188,1.7004735469818115
189,1.499213457107544
190,1.578575849533081
191,1.611580491065979
192,1.7670568227767944
193,1.2859363555908203
194,1.4285420179367065
195,1.3115955591201782
196,1.3148138523101807
197,1.1315237283706665
198,1.2286314964294434
199,1.5308904647827148
200,1.3346806764602661
201,1.4667487144470215
202,1.1703349351882935
203,1.2372393608093262
204,1.990315556526184
205,1.2038379907608032
206,1.3011165857315063
207,1.2770191431045532
208,1.220167636871338
209,1.7979158163070679
210,1.996263861656189
211,1.408024787902832
212,1.2296923398971558
213,1.9868415594100952
214,1.2690541744232178
215,1.4040335416793823
216,1.7472339868545532
217,1.3063948154449463
218,1.2158777713775635
219,1.287238597869873
220,1.4028408527374268
221,1.3302072286605835
222,1.8620854616165161
223,1.2159693241119385
224,1.3579909801483154
225,1.2942390441894531
226,1.4062684774398804
227,1.9963576793670654
228,1.4080229997634888
229,1.3820266723632812
230,1.3187776803970337
231,1.2955940961837769
232,1.239070177078247
233,1.792649269104004
234,1.990652084350586
235,1.6902817487716675
236,1.9869986772537231
237,1.7862592935562134
238,1.7728925943374634
239,1.4086682796478271
240,1.5372540950775146
241,1.4603445529937744
242,1.28374445438385
243,1.6771719455718994
244,1.4415283203125
245,1.2040811777114868
246,1.3201398849487305
